Institution,Project_ID,Country,Doc_Title,URL,Filename
IDB,XI-IATI-IADB-AR-L1306,Argentina,AR-L1306 First period Jan-Jun 2025 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47271,XI-IATI-IADB-AR-L1306_12_AR-L1306-First-period-Jan-Jun-2025-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1306,Argentina,AR-L1306 Second period Jan-Dec 2019-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33316,XI-IATI-IADB-AR-L1306_13_AR-L1306-Second-period-Jan-Dec-2019-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1306,Argentina,AR-L1306 First period Jan-Jun 2019-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32684,XI-IATI-IADB-AR-L1306_14_AR-L1306-First-period-Jan-Jun-2019-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1306,Argentina,Argentina. Loan proposal for the Social and Urban Integration Program.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-724468820-79,XI-IATI-IADB-AR-L1306_15_Argentina-Loan-proposal-for-the-Social-and-Urban-Integration.pdf
IDB,XI-IATI-IADB-AR-L1306,Argentina,AR-L1306 Second period Jan-Dec 2020 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34639,XI-IATI-IADB-AR-L1306_16_AR-L1306-Second-period-Jan-Dec-2020-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1306,Argentina,AR-L1306 First period Jan-Jun 2022 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42125,XI-IATI-IADB-AR-L1306_17_AR-L1306-First-period-Jan-Jun-2022-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1306,Argentina,AR-L1306 First period Jan-Jun 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44014,XI-IATI-IADB-AR-L1306_18_AR-L1306-First-period-Jan-Jun-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,Barrio Improvement Program. Fourth Individual Operation Under the Conditional Credit Line for Investment Projects CCLIP Established by Agreement on,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49471,XI-IATI-IADB-AR-L1341_01_Barrio-Improvement-Program-Fourth-Individual-Operation-Under.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,AR-L1341 Second period Jan-Dec 2022 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43406,XI-IATI-IADB-AR-L1341_02_AR-L1341-Second-period-Jan-Dec-2022-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,Argentina. AR-L1341 Propuesta prestamo individual Programa de Mejoramiento de Barrio.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-696904143-59,XI-IATI-IADB-AR-L1341_03_Argentina-AR-L1341-Propuesta-prestamo-individual-Programa-de.pdf
